ID,Job Code,DeptID,Descr,Degree Level,Hrly Rate,FTE,CREDIT_HRS_TOTAL,Fees,Matric,Weekly Rate,Biweekly Rate,Yearly Rate,Degree Level Coded,Min.Hrly.Rate.Diff.Fixed,Min.Yearly.Rate.Adjusted,Min.Hrly.Yearly.Rate.Diff,Zero.If.Below.Min.Yearly.Rate,Prop.Diff.To.Min.Yearly.Rate,Zero.If.LE.1.Percent.Prop
69149,9184,0-2107-000,Chemical & Biomedical Eng,Doctor of Philosophy,20.13,0.25,9,,,201.3,402.6,7850.7,Doctoral,14.3,5577.5,2273.2,1,40.80%,1
71949,9182,0-2104-000,Civil & Environmental Eng,Doctor of Philosophy,20.13,0.25,9,,,201.3,402.6,7850.7,Doctoral,14.3,5577.5,2273.2,1,40.80%,1
83103,9184,0-2107-000,Chemical & Biomedical Eng,Doctor of Philosophy,20.13,0.25,9,,,201.3,402.6,7850.7,Doctoral,14.3,5577.5,2273.2,1,40.80%,1
87318,9183,0-2107-000,Chemical & Biomedical Eng,Doctor of Philosophy,20.13,0.25,9,1266.68,6602.4,201.3,402.6,7850.7,Doctoral,14.3,5577.5,2273.2,1,40.80%,1
112994,9550,0-2104-000,Civil & Environmental Eng,Doctor of Philosophy,20.13,0.25,12,,,201.3,402.6,7850.7,Doctoral,14.3,5577.5,2273.2,1,40.80%,1
114566,9550,0-2107-000,Chemical & Biomedical Eng,Doctor of Philosophy,20.13,0.25,12,,,201.3,402.6,7850.7,Doctoral,14.3,5577.5,2273.2,1,40.80%,1
115057,9550,0-2107-000,Chemical & Biomedical Eng,Doctor of Philosophy,20.13,0.25,9,,,201.3,402.6,7850.7,Doctoral,14.3,5577.5,2273.2,1,40.80%,1
114915,9550,0-2106-000,Electrical Engr,Doctor of Philosophy,20.132653,0.25,9,,,201.33,402.65,7851.73,Doctoral,14.3,5577.5,2274.23,1,40.80%,1
115360,9550,0-2106-000,Electrical Engr,Doctor of Philosophy,20.132653,0.25,9,,,201.33,402.65,7851.73,Doctoral,14.3,5577.5,2274.23,1,40.80%,1
58680,9184,0-2104-000,Civil & Environmental Eng,Doctor of Philosophy,20.13301,0.25,2,169.52,733.6,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
70303,9184,0-2106-000,Electrical Engr,Doctor of Philosophy,20.13301,0.25,10,1823.6,15826.4,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
71741,9184,0-2106-000,Electrical Engr,Doctor of Philosophy,20.13301,0.25,2,211.96,1582.64,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
82127,9184,0-2104-000,Civil & Environmental Eng,Doctor of Philosophy,20.13301,0.25,9,824.32,7121.88,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
85431,9182,0-2108-000,Computer Science & Engineering,Doctor of Philosophy,20.13301,0.25,2,211.96,1582.64,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
85443,9184,0-2106-000,Electrical Engr,Doctor of Philosophy,20.13301,0.25,9,1648.64,14243.76,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
85601,9184,0-2106-000,Electrical Engr,Doctor of Philosophy,20.13301,0.25,9,824.32,7121.88,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
85836,9184,0-2106-000,Electrical Engr,Doctor of Philosophy,20.13301,0.25,2,423.92,3165.28,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
85856,9184,0-2106-000,Electrical Engr,Doctor of Philosophy,20.13301,0.25,9,3284.68,14243.76,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
86414,9184,0-2106-000,Electrical Engr,Doctor of Philosophy,20.13301,0.25,9,733.34,3301.2,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
95466,9184,0-2108-000,Computer Science & Engineering,Doctor of Philosophy,20.13301,0.25,9,824.32,7121.88,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
97691,9182,0-2104-000,Civil & Environmental Eng,Doctor of Philosophy,20.13301,0.25,9,733.34,3301.2,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
99343,9184,0-2106-000,Electrical Engr,Doctor of Philosophy,20.13301,0.25,9,824.32,7121.88,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
99915,9184,0-2106-000,Electrical Engr,Doctor of Philosophy,20.13301,0.25,9,824.32,7121.88,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
104514,9184,0-2106-000,Electrical Engr,Doctor of Philosophy,20.13301,0.25,9,1648.64,14243.76,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
104949,9184,0-2106-000,Electrical Engr,Doctor of Philosophy,20.13301,0.25,9,,,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
106096,9184,0-2108-000,Computer Science & Engineering,Doctor of Philosophy,20.13301,0.25,9,824.32,7121.88,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
106179,9550,0-2108-000,Computer Science & Engineering,Doctor of Philosophy,20.13301,0.25,9,1648.64,14243.76,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
106365,9550,0-2108-000,Computer Science & Engineering,Doctor of Philosophy,20.13301,0.25,9,824.32,7121.88,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
106578,9184,0-2106-000,Electrical Engr,Doctor of Philosophy,20.13301,0.25,9,824.32,7121.88,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
106705,9184,0-2106-000,Electrical Engr,Doctor of Philosophy,20.13301,0.25,9,1648.64,14243.76,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
106886,9184,0-2106-000,Electrical Engr,Doctor of Philosophy,20.13301,0.25,9,824.32,7121.88,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
108121,9184,0-2108-000,Computer Science & Engineering,Doctor of Philosophy,20.13301,0.25,9,,,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
110110,9184,0-2106-000,Electrical Engr,Doctor of Philosophy,20.13301,0.25,9,,,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
113079,9184,0-2106-000,Electrical Engr,Doctor of Philosophy,20.13301,0.25,9,,,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
113252,9550,0-2108-000,Computer Science & Engineering,Doctor of Philosophy,20.13301,0.25,9,,,201.33,402.66,7851.87,Doctoral,14.3,5577.5,2274.37,1,40.80%,1
92927,9183,0-2107-000,Chemical & Biomedical Eng,Doctor of Philosophy,20.13352,0.25,9,1648.64,14243.76,201.34,402.67,7852.07,Doctoral,14.3,5577.5,2274.57,1,40.80%,1
87973,9182,0-2105-000,Mechanical Engineering,Doctor of Philosophy,20.13398,0.25,9,733.34,3301.2,201.34,402.68,7852.25,Doctoral,14.3,5577.5,2274.75,1,40.80%,1
62337,9182,0-2107-000,Chemical & Biomedical Eng,Doctor of Philosophy,20.23,0.25,2,339.04,1467.2,202.3,404.6,7889.7,Doctoral,14.3,5577.5,2312.2,1,41.50%,1
70430,9184,0-2105-000,Mechanical Engineering,Doctor of Philosophy,20.23,0.25,2,169.52,733.6,202.3,404.6,7889.7,Doctoral,14.3,5577.5,2312.2,1,41.50%,1
70445,9184,0-2105-000,Mechanical Engineering,Doctor of Philosophy,20.23,0.25,9,824.32,7121.88,202.3,404.6,7889.7,Doctoral,14.3,5577.5,2312.2,1,41.50%,1
95349,9184,0-2105-000,Mechanical Engineering,Doctor of Philosophy,20.23,0.25,9,1848.64,14243.76,202.3,404.6,7889.7,Doctoral,14.3,5577.5,2312.2,1,41.50%,1
95708,9184,0-2105-000,Mechanical Engineering,Doctor of Philosophy,20.23,0.25,9,824.32,7121.88,202.3,404.6,7889.7,Doctoral,14.3,5577.5,2312.2,1,41.50%,1
100301,9184,0-2105-000,Mechanical Engineering,Doctor of Philosophy,20.23,0.25,9,1648.64,14243.76,202.3,404.6,7889.7,Doctoral,14.3,5577.5,2312.2,1,41.50%,1
100554,9184,0-2105-000,Mechanical Engineering,Doctor of Philosophy,20.23,0.25,9,1648.64,14243.76,202.3,404.6,7889.7,Doctoral,14.3,5577.5,2312.2,1,41.50%,1
101199,9184,0-2105-000,Mechanical Engineering,Doctor of Philosophy,20.23,0.25,9,,,202.3,404.6,7889.7,Doctoral,14.3,5577.5,2312.2,1,41.50%,1
101612,9184,0-2105-000,Mechanical Engineering,Doctor of Philosophy,20.23,0.25,12,2173.52,18991.68,202.3,404.6,7889.7,Doctoral,14.3,5577.5,2312.2,1,41.50%,1
105417,9184,0-2105-000,Mechanical Engineering,Doctor of Philosophy,20.23,0.25,2,339.04,1467.2,202.3,404.6,7889.7,Doctoral,14.3,5577.5,2312.2,1,41.50%,1
106182,9184,0-2105-000,Mechanical Engineering,Doctor of Philosophy,20.23,0.25,9,1266.68,6602.4,202.3,404.6,7889.7,Doctoral,14.3,5577.5,2312.2,1,41.50%,1
85293,9183,0-2107-000,Chemical & Biomedical Eng,Doctor of Philosophy,20.23148,0.25,9,824.32,7121.88,202.31,404.63,7890.28,Doctoral,14.3,5577.5,2312.78,1,41.50%,1
93010,9183,0-2107-000,Chemical & Biomedical Eng,Doctor of Philosophy,20.23148,0.25,9,824.32,7121.88,202.31,404.63,7890.28,Doctoral,14.3,5577.5,2312.78,1,41.50%,1
71487,9183,0-1205-000,Anthropology,Doctor of Philosophy,20.408163,0.25,2,166.26,733.6,204.08,408.16,7959.18,Doctoral,14.3,5577.5,2381.68,1,42.70%,1
71555,9183,0-1205-000,Anthropology,Doctor of Philosophy,20.408163,0.25,2,166.26,733.6,204.08,408.16,7959.18,Doctoral,14.3,5577.5,2381.68,1,42.70%,1
112991,9550,0-2402-000,School Of Music,Doctor of Philosophy,20.7495,0.25,11,,,207.5,414.99,8092.31,Doctoral,14.3,5577.5,2514.81,1,45.10%,1
106230,9182,0-1725-000,Psych & Soc Foundation,Doctor of Philosophy,20.829231,0.25,14,1238.9,11078.48,208.29,416.58,8123.4,Doctoral,14.3,5577.5,2545.9,1,45.60%,1
93229,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.520408,0.25,2,208.7,1582.64,215.2,430.41,8392.96,Doctoral,14.3,5577.5,2815.46,1,50.50%,1
81664,9183,0-2500-000,College of Marine Science,Doctor of Philosophy,22.03,0.25,9,580.42,3287.7,220.3,440.6,8591.7,Doctoral,14.3,5577.5,3014.2,1,54.00%,1
83310,9183,0-2107-000,Chemical & Biomedical Eng,Doctor of Philosophy,22.16449,0.25,9,733.34,3301.2,221.64,443.29,8644.15,Doctoral,14.3,5577.5,3066.65,1,55.00%,1
85145,9183,0-2107-000,Chemical & Biomedical Eng,Doctor of Philosophy,22.165,0.25,9,633.34,3301.2,221.65,443.3,8644.35,Doctoral,14.3,5577.5,3066.85,1,55.00%,1
86894,9184,0-1211-000,Integrative Biology,Doctor of Philosophy,22.35148,0.25,9,,,223.51,447.03,8717.08,Doctoral,14.3,5577.5,3139.58,1,56.30%,1
76947,9183,0-1210-000,"Cell, Molecular and Micro Biol",Doctor of Philosophy,22.355769,0.25,9,618.67,3301.2,223.56,447.12,8718.75,Doctoral,14.3,5577.5,3141.25,1,56.30%,1
105488,9184,0-1210-000,"Cell, Molecular and Micro Biol",Doctor of Philosophy,22.355769,0.25,9,618.67,3301.2,223.56,447.12,8718.75,Doctoral,14.3,5577.5,3141.25,1,56.30%,1
112251,9183,0-1210-000,"Cell, Molecular and Micro Biol",Doctor of Philosophy,22.355769,0.25,9,,,223.56,447.12,8718.75,Doctoral,14.3,5577.5,3141.25,1,56.30%,1
108411,9182,0-1230-000,School of Geosciences,Doctor of Philosophy,22.433673,0.25,9,,,224.34,448.67,8749.13,Doctoral,14.3,5577.5,3171.63,1,56.90%,1
112258,9550,0-1230-000,School of Geosciences,Doctor of Philosophy,22.435897,0.25,10,,,224.36,448.72,8750,Doctoral,14.3,5577.5,3172.5,1,56.90%,1
112396,9550,0-1230-000,School of Geosciences,Doctor of Philosophy,22.435897,0.25,9,,,224.36,448.72,8750,Doctoral,14.3,5577.5,3172.5,1,56.90%,1
89905,9182,0-6144-000,Molecular Medicine,Doctor of Philosophy,22.988506,0.25,9,,,229.89,459.77,8965.52,Doctoral,14.3,5577.5,3388.02,1,60.70%,1
84387,9181,0-1777-000,David C Anchin Center,Doctor of Philosophy,23,0.25,10,,,230,460,8970,Doctoral,14.3,5577.5,3392.5,1,60.80%,1
98934,9181,0-1777-000,David C Anchin Center,Doctor of Philosophy,23,0.25,9,618.67,3301.2,230,460,8970,Doctoral,14.3,5577.5,3392.5,1,60.80%,1
50418,9184,0-1211-000,Integrative Biology,Doctor of Philosophy,23.974235,0.25,9,605.92,3296.7,239.74,479.48,9349.95,Doctoral,14.3,5577.5,3772.45,1,67.60%,1
85318,9182,0-2106-000,Electrical Engr,Doctor of Philosophy,24.33301,0.25,9,824.32,7121.88,243.33,486.66,9489.87,Doctoral,14.3,5577.5,3912.37,1,70.10%,1
75774,9183,0-2104-000,Civil & Environmental Eng,Doctor of Philosophy,25.51,0.25,9,,,255.1,510.2,9948.9,Doctoral,14.3,5577.5,4371.4,1,78.40%,1
78058,9182,0-1263-000,Sociology,Doctor of Philosophy,25.510204,0.25,9,618.67,3301.2,255.1,510.2,9948.98,Doctoral,14.3,5577.5,4371.48,1,78.40%,1
78459,9181,0-1230-000,School of Geosciences,Doctor of Philosophy,26.175255,0.25,9,1009.65,7121.88,261.75,523.51,10208.35,Doctoral,14.3,5577.5,4630.85,1,83.00%,1
95257,9182,0-6201-000,College Of Nursing-Dean,Doctor of Philosophy,29.38,0.25,9,800.65,7130.88,293.8,587.6,11458.2,Doctoral,14.3,5577.5,5880.7,1,105.40%,1
107739,9184,0-1221-000,Criminology,Doctor of Philosophy,39.48718,0.25,9,,,394.87,789.74,15400,Doctoral,14.3,5577.5,9822.5,1,176.10%,1
99814,9181,0-2500-000,College of Marine Science,Doctor of Philosophy,22.030007,0.28,9,806.4,7108.38,246.74,493.47,9622.71,Doctoral,14.3,6246.8,3375.91,1,54.00%,1
106323,9182,0-2500-000,College of Marine Science,Doctor of Philosophy,22.030102,0.28,9,1542.8,14216.76,246.74,493.47,9622.75,Doctoral,14.3,6246.8,3375.95,1,54.00%,1
114247,9182,0-2107-000,Chemical & Biomedical Eng,Doctor of Philosophy,19.956457,0.29,9,,,231.49,462.99,9028.3,Doctoral,14.3,6469.9,2558.4,1,39.50%,1
96137,9181,0-2500-000,College of Marine Science,Doctor of Philosophy,22.030017,0.3,9,580.42,3287.7,264.36,528.72,10310.05,Doctoral,14.3,6693,3617.05,1,54.00%,1
106422,9182,0-2500-000,College of Marine Science,Doctor of Philosophy,22.029984,0.33,9,771.4,7108.38,290.8,581.59,11341.04,Doctoral,14.3,7362.3,3978.74,1,54.00%,1
105606,9185,0-0510-000,Intercollegiate Athletics,Doctor of Philosophy,14.31,0.38,13,877.19,4768.4,217.51,435.02,8482.97,Doctoral,14.3,8477.8,5.17,1,0.10%,0
82130,9182,0-2104-000,Civil & Environmental Eng,Doctor of Philosophy,19.23,0.38,9,,,292.3,584.59,11399.54,Doctoral,14.3,8477.8,2921.74,1,34.50%,1
95297,9182,0-2106-000,Electrical Engr,Doctor of Philosophy,20.13,0.38,9,824.32,7121.88,305.98,611.95,11933.06,Doctoral,14.3,8477.8,3455.26,1,40.80%,1
112231,9550,0-2106-000,Electrical Engr,Doctor of Philosophy,20.133333,0.38,9,,,306.03,612.05,11935.04,Doctoral,14.3,8477.8,3457.24,1,40.80%,1
89407,9183,0-1251-000,Philosophy,Doctor of Philosophy,15.583528,0.41,9,809.65,7121.88,255.57,511.14,9967.22,Doctoral,14.3,9147.1,820.12,1,9.00%,1
81519,9550,0-1406-000,Marketing,Doctor of Philosophy,14.31,0.44,9,824.32,7121.88,251.86,503.71,9822.38,Doctoral,14.3,9816.4,5.98,1,0.10%,0
75518,9182,0-6201-000,College Of Nursing-Dean,Doctor of Philosophy,20.761411,0.46,9,609.67,3310.2,382.01,764.02,14898.39,Doctoral,14.3,10262.6,4635.79,1,45.20%,1
67561,9183,0-1223-000,English,Doctor of Philosophy,20.598133,0.47,9,618.67,3301.2,387.24,774.49,15102.55,Doctoral,14.3,10485.7,4616.85,1,44.00%,1
68244,9185,0-1401-003,Undergraduate Programs,Doctor of Philosophy,12.67,0.5,10,,,253.4,506.8,9882.6,Doctoral,14.3,11155,-1272.4,0,-11.40%,0
80853,9185,0-2600-000,Honors College,Doctor of Audiology,12.67,0.5,15,,,253.4,506.8,9882.6,Doctoral,14.3,11155,-1272.4,0,-11.40%,0
112316,9550,0-1403-000,Economics,Doctor of Philosophy,13.717949,0.5,9,,,274.36,548.72,10700,Doctoral,14.3,11155,-455,0,-4.10%,0
100978,9185,0-4900-000,USF World,Doctor of Philosophy,14.31,0.5,12,,,286.2,572.4,11161.8,Doctoral,14.3,11155,6.8,1,0.10%,0
105872,9550,0-2402-000,School Of Music,Doctor of Philosophy,14.31,0.5,9,768.67,3301.2,286.2,572.4,11161.8,Doctoral,14.3,11155,6.8,1,0.10%,0
112397,9184,0-1402-000,Accounting,Doctor of Philosophy,14.31,0.5,9,,,286.2,572.4,11161.8,Doctoral,14.3,11155,6.8,1,0.10%,0
114509,9184,0-1714-000,Teaching & Learning,Doctor of Philosophy,14.31,0.5,9,,,286.2,572.4,11161.8,Doctoral,14.3,11155,6.8,1,0.10%,0
114537,9184,0-1714-000,Teaching & Learning,Doctor of Philosophy,14.31,0.5,9,,,286.2,572.4,11161.8,Doctoral,14.3,11155,6.8,1,0.10%,0
105888,9182,0-6145-000,Pathology and Cell Biology,Doctor of Philosophy,14.31001,0.5,12,1839.8,4413.6,286.2,572.4,11161.81,Doctoral,14.3,11155,6.81,1,0.10%,0
101305,9184,0-1714-000,Teaching & Learning,Doctor of Philosophy,14.310256,0.5,10,,,286.21,572.41,11162,Doctoral,14.3,11155,7,1,0.10%,0
108041,9184,0-1714-000,Teaching & Learning,Doctor of Philosophy,14.310256,0.5,9,,,286.21,572.41,11162,Doctoral,14.3,11155,7,1,0.10%,0
111905,9184,0-1714-000,Teaching & Learning,Doctor of Philosophy,14.310256,0.5,10,,,286.21,572.41,11162,Doctoral,14.3,11155,7,1,0.10%,0
112727,9184,0-1714-000,Teaching & Learning,Doctor of Philosophy,14.310256,0.5,10,,,286.21,572.41,11162,Doctoral,14.3,11155,7,1,0.10%,0
63454,9183,0-5830-001,Div of Admin & Communication,Doctor of Philosophy,14.367816,0.5,9,,,287.36,574.71,11206.9,Doctoral,14.3,11155,51.9,1,0.50%,0
112141,9183,0-5830-001,Div of Admin & Communication,Doctor of Philosophy,14.367816,0.5,9,,,287.36,574.71,11206.9,Doctoral,14.3,11155,51.9,1,0.50%,0
112249,9183,0-5830-001,Div of Admin & Communication,Doctor of Philosophy,14.367816,0.5,9,,,287.36,574.71,11206.9,Doctoral,14.3,11155,51.9,1,0.50%,0
106188,9183,0-1714-000,Teaching & Learning,Doctor of Philosophy,14.451531,0.5,10,895.5,7913.2,289.03,578.06,11272.19,Doctoral,14.3,11155,117.19,1,1.10%,1
68973,9183,0-1714-000,Teaching & Learning,Doctor of Philosophy,14.525641,0.5,13,1022.63,3936,290.51,581.03,11330,Doctoral,14.3,11155,175,1,1.60%,1
89838,9183,0-1714-000,Teaching & Learning,Doctor of Philosophy,14.525641,0.5,10,683.3,3668,290.51,581.03,11330,Doctoral,14.3,11155,175,1,1.60%,1
92177,9183,0-1714-000,Teaching & Learning,Doctor of Philosophy,14.525641,0.5,10,683.3,3668,290.51,581.03,11330,Doctoral,14.3,11155,175,1,1.60%,1
92413,9183,0-1714-000,Teaching & Learning,Doctor of Philosophy,14.525641,0.5,9,618.67,3301.2,290.51,581.03,11330,Doctoral,14.3,11155,175,1,1.60%,1
99103,9183,0-1714-000,Teaching & Learning,Doctor of Philosophy,14.525641,0.5,9,618.67,3301.2,290.51,581.03,11330,Doctoral,14.3,11155,175,1,1.60%,1
105634,9183,0-1714-000,Teaching & Learning,Doctor of Philosophy,14.525641,0.5,10,683.3,3668,290.51,581.03,11330,Doctoral,14.3,11155,175,1,1.60%,1
105730,9183,0-1714-000,Teaching & Learning,Doctor of Philosophy,14.525641,0.5,10,683.3,3668,290.51,581.03,11330,Doctoral,14.3,11155,175,1,1.60%,1
99107,9183,0-1714-000,Teaching & Learning,Doctor of Philosophy,14.52574,0.5,12,812.56,4401.6,290.51,581.03,11330.08,Doctoral,14.3,11155,175.08,1,1.60%,1
92367,9183,0-1714-000,Teaching & Learning,Doctor of Philosophy,14.558974,0.5,10,1360.6,7342,291.18,582.36,11356,Doctoral,14.3,11155,201,1,1.80%,1
106052,9182,0-1725-000,Psych & Soc Foundation,Doctor of Philosophy,14.808974,0.5,9,618.67,3301.2,296.18,592.36,11551,Doctoral,14.3,11155,396,1,3.50%,1
106231,9182,0-1725-000,Psych & Soc Foundation,Doctor of Philosophy,14.808974,0.5,13,1153.05,10287.16,296.18,592.36,11551,Doctoral,14.3,11155,396,1,3.50%,1
112619,9182,0-1725-000,Psych & Soc Foundation,Doctor of Philosophy,14.81,0.5,14,,,296.2,592.4,11551.8,Doctoral,14.3,11155,396.8,1,3.60%,1
105567,9181,0-1776-000,"Ctr Rsrch, Eval, Assess & Meas",Doctor of Philosophy,15,0.5,14,1238.9,11078.48,300,600,11700,Doctoral,14.3,11155,545,1,4.90%,1
105965,9181,0-1776-000,"Ctr Rsrch, Eval, Assess & Meas",Doctor of Philosophy,15,0.5,13,2306.1,20574.32,300,600,11700,Doctoral,14.3,11155,545,1,4.90%,1
82105,9181,0-5830-002,Div of Applied Rsch & Ed Suppt,Doctor of Philosophy,15.038314,0.5,9,618.67,3301.2,300.77,601.53,11729.88,Doctoral,14.3,11155,574.88,1,5.20%,1
95922,9183,0-5830-001,Div of Admin & Communication,Doctor of Philosophy,15.038314,0.5,9,618.67,3301.2,300.77,601.53,11729.88,Doctoral,14.3,11155,574.88,1,5.20%,1
98856,9181,0-5830-001,Div of Admin & Communication,Doctor of Philosophy,15.038314,0.5,9,809.65,7121.88,300.77,601.53,11729.88,Doctoral,14.3,11155,574.88,1,5.20%,1
99603,9183,0-5830-001,Div of Admin & Communication,Doctor of Philosophy,15.038314,0.5,9,618.67,3301.2,300.77,601.53,11729.88,Doctoral,14.3,11155,574.88,1,5.20%,1
103685,9183,0-5830-001,Div of Admin & Communication,Doctor of Philosophy,15.038314,0.5,9,618.67,3301.2,300.77,601.53,11729.88,Doctoral,14.3,11155,574.88,1,5.20%,1
105530,9183,0-5830-001,Div of Admin & Communication,Doctor of Philosophy,15.038314,0.5,9,809.65,7121.88,300.77,601.53,11729.88,Doctoral,14.3,11155,574.88,1,5.20%,1
110267,9185,0-3865-000,Academic Success Center,Doctor of Philosophy,15.04,0.5,12,,,300.8,601.6,11731.2,Doctoral,14.3,11155,576.2,1,5.20%,1
84755,9183,0-1714-000,Teaching & Learning,Doctor of Philosophy,15.306122,0.5,9,618.67,3301.2,306.12,612.24,11938.78,Doctoral,14.3,11155,783.78,1,7.00%,1
84868,9183,0-1714-000,Teaching & Learning,Doctor of Philosophy,15.306122,0.5,9,1619.3,14243.76,306.12,612.24,11938.78,Doctoral,14.3,11155,783.78,1,7.00%,1
90996,9183,0-1714-000,Teaching & Learning,Doctor of Philosophy,15.306122,0.5,9,1237.34,6602.4,306.12,612.24,11938.78,Doctoral,14.3,11155,783.78,1,7.00%,1
92276,9183,0-1714-000,Teaching & Learning,Doctor of Philosophy,15.306122,0.5,9,618.67,3301.2,306.12,612.24,11938.78,Doctoral,14.3,11155,783.78,1,7.00%,1
92277,9183,0-1714-000,Teaching & Learning,Doctor of Philosophy,15.306122,0.5,9,618.67,3301.2,306.12,612.24,11938.78,Doctoral,14.3,11155,783.78,1,7.00%,1
105793,9183,0-1714-000,Teaching & Learning,Doctor of Philosophy,15.306122,0.5,9,618.67,3301.2,306.12,612.24,11938.78,Doctoral,14.3,11155,783.78,1,7.00%,1
63595,9185,0-6108-000,Col Of Med-Rsch & Grad Af,Doctor of Philosophy,15.32575,0.5,12,,,306.52,613.03,11954.09,Doctoral,14.3,11155,799.08,1,7.20%,1
106951,9185,0-6108-000,Col Of Med-Rsch & Grad Af,Doctor of Philosophy,15.32575,0.5,12,,,306.52,613.03,11954.09,Doctoral,14.3,11155,799.08,1,7.20%,1
108580,9185,0-6108-000,Col Of Med-Rsch & Grad Af,Doctor of Philosophy,15.32575,0.5,12,,,306.52,613.03,11954.09,Doctoral,14.3,11155,799.08,1,7.20%,1
108588,9185,0-6108-000,Col Of Med-Rsch & Grad Af,Doctor of Philosophy,15.32575,0.5,12,,,306.52,613.03,11954.09,Doctoral,14.3,11155,799.08,1,7.20%,1
95954,9183,0-1715-000,Educational & Psychological,Doctor of Philosophy,15.372,0.5,18,1200.34,6602.4,307.44,614.88,11990.16,Doctoral,14.3,11155,835.16,1,7.50%,1
99392,9184,0-1715-000,Educational & Psychological,Doctor of Philosophy,15.372,0.5,9,618.67,3301.2,307.44,614.88,11990.16,Doctoral,14.3,11155,835.16,1,7.50%,1
99019,9183,0-1714-000,Teaching & Learning,Doctor of Philosophy,15.384615,0.5,9,618.67,3301.2,307.69,615.38,12000,Doctoral,14.3,11155,845,1,7.60%,1
112489,9183,0-1714-000,Teaching & Learning,Doctor of Philosophy,15.384615,0.5,12,,,307.69,615.38,12000,Doctoral,14.3,11155,845,1,7.60%,1
113073,9184,0-1714-000,Teaching & Learning,Doctor of Philosophy,15.502564,0.5,9,,,310.05,620.1,12092,Doctoral,14.3,11155,937,1,8.40%,1
85283,9181,0-1251-000,Philosophy,Doctor of Philosophy,15.625,0.5,9,,,312.5,625,12187.5,Doctoral,14.3,11155,1032.5,1,9.30%,1
47573,9181,0-3902-000,Graduate School,Doctor of Philosophy,15.670498,0.5,9,653.67,3301.2,313.41,626.82,12222.99,Doctoral,14.3,11155,1067.99,1,9.60%,1
71304,9183,0-1251-000,Philosophy,Doctor of Philosophy,15.705128,0.5,9,618.67,3301.2,314.1,628.21,12250,Doctoral,14.3,11155,1095,1,9.80%,1
79221,9183,0-1251-000,Philosophy,Doctor of Philosophy,15.705128,0.5,9,618.67,3301.2,314.1,628.21,12250,Doctoral,14.3,11155,1095,1,9.80%,1
84744,9183,0-1251-000,Philosophy,Doctor of Philosophy,15.705128,0.5,9,809.65,7121.88,314.1,628.21,12250,Doctoral,14.3,11155,1095,1,9.80%,1
85128,9183,0-1251-000,Philosophy,Doctor of Philosophy,15.705128,0.5,9,618.67,3301.2,314.1,628.21,12250,Doctoral,14.3,11155,1095,1,9.80%,1
85171,9183,0-1251-000,Philosophy,Doctor of Philosophy,15.705128,0.5,9,809.65,7121.88,314.1,628.21,12250,Doctoral,14.3,11155,1095,1,9.80%,1
92298,9183,0-1251-000,Philosophy,Doctor of Philosophy,15.705128,0.5,9,618.67,3301.2,314.1,628.21,12250,Doctoral,14.3,11155,1095,1,9.80%,1
92675,9183,0-1251-000,Philosophy,Doctor of Philosophy,15.705128,0.5,9,809.65,7121.88,314.1,628.21,12250,Doctoral,14.3,11155,1095,1,9.80%,1
92977,9183,0-1251-000,Philosophy,Doctor of Philosophy,15.705128,0.5,9,809.65,7121.88,314.1,628.21,12250,Doctoral,14.3,11155,1095,1,9.80%,1
